Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,WHH,WHD,WHA,B365H,B365D,B365A,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Ipswich,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Ipswich,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2024-12-26,3,1,H,1,1,D,D Bond,19,4,7,1,14,1,17,5,3,2,0,0,1.08,12.0,26.0,1.08,12.0,23.0,1.08,12.4,25.35,1.1,13.84,34.0,1.2,4.5,1.62,2.39,1.21,5.0,1.19,4.41,2024-25,2024,12,3,4,1,1,1,0,1.875,1.25,Liverpool,Leicester,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.4,1.4,13.0,1.4,2.6,4.0,0,1,17,-16,3,0,2,-2,6.0,-9.0,15.0,29.0,19.0,10.0,-16,0,0,0.8333333333333334,0.2222222222222222,0.04695652173913044,0.26666666666666666,0.26666666666666666,0,0,4.142857142857143
2024-12-26,0,1,A,0,0,D,L Smith,18,16,5,2,2,2,15,8,1,2,0,0,3.3,3.4,2.15,3.25,3.5,2.2,3.24,3.56,2.18,3.37,3.7,2.22,1.67,2.2,1.68,2.27,1.7,2.28,1.66,2.23,2024-25,2024,12,3,1,0,0,0,0,0.875,1.125,Southampton,West Ham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8,3.0,3.0,1.6,2.0,4.0,0,20,14,6,0,3,-1,1,-10.0,-6.0,-4.0,21.0,25.0,-4.0,6,0,0,0.5988023952095809,0.45454545454545453,1.477272727272727,0.759090909090909,0.759090909090909,0,0,2.75
2024-12-27,0,0,D,0,0,D,A Madley,24,8,7,3,5,3,6,12,0,2,0,0,1.65,4.2,4.8,1.62,4.33,4.75,1.64,4.44,4.89,1.66,4.64,5.1,1.44,2.75,1.46,2.84,1.46,2.86,1.44,2.78,2024-25,2024,12,4,0,0,0,0,0,1.625,0.75,Brighton,Brentford,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,2.0,8.0,2.0,1.6,1.0,0,13,10,3,1,1,0,0,0.0,-5.0,5.0,24.0,11.0,13.0,3,0,0,0.6944444444444444,0.36363636363636365,0.3410526315789474,0.5236363636363636,0.5236363636363636,0,0,5.75
2024-12-27,1,0,H,1,0,H,D England,13,3,5,0,5,1,7,12,1,1,0,0,1.17,7.5,15.0,1.14,9.0,15.0,1.16,8.37,17.31,1.18,9.0,20.05,1.4,3.0,1.41,3.0,1.42,3.1,1.39,2.99,2024-25,2024,12,4,1,0,0,0,0,2.125,1.25,Arsenal,Ipswich,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.2,0.6,11.0,0.8,1.2,6.0,0,4,19,-15,3,0,1,-1,7.0,-3.0,10.0,27.0,18.0,9.0,-15,0,0,0.7142857142857143,0.3333333333333333,0.076,0.4666666666666666,0.4666666666666666,0,0,4.142857142857143
2024-12-29,2,1,H,1,1,D,M Salisbury,19,7,10,3,8,7,18,19,2,3,0,0,1.6,4.0,5.0,1.57,3.9,5.5,1.61,4.11,5.42,1.66,4.25,5.8,1.73,2.1,1.78,2.1,1.8,2.18,1.75,2.09,2024-25,2024,12,6,3,1,1,1,0,0.7777777777777778,0.4444444444444444,Crystal Palace,Southampton,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6,1.8,5.0,0.4,2.4,2.0,0,16,20,-4,3,0,1,-1,-5.0,-4.0,-1.0,24.0,5.0,19.0,-4,0,0,0.5780346820809249,0.47619047619047616,0.28545454545454546,0.8238095238095238,0.8238095238095238,1,0,2.0
2024-12-29,0,2,A,0,1,A,M Oliver,11,14,4,5,4,4,11,6,2,1,0,0,7.5,5.0,1.36,7.5,5.5,1.36,7.92,5.62,1.34,8.8,5.9,1.37,1.36,3.2,1.39,3.13,1.39,3.2,1.36,3.07,2024-25,2024,12,6,2,0,0,0,1,1.2222222222222223,1.4444444444444444,Leicester,Man City,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2,2.8,4.0,1.4,1.6,1.0,0,18,9,9,0,3,-2,2,-4.0,-5.0,1.0,16.0,22.0,-6.0,9,0,0,0.7352941176470588,0.3125,5.514705882352941,0.425,0.425,1,0,5.2
2024-12-29,0,2,A,0,1,A,T Harrington,13,11,2,7,5,4,13,10,4,1,0,0,2.62,3.1,2.8,2.6,3.2,2.8,2.64,3.16,2.83,2.71,3.24,2.9,2.2,1.67,2.31,1.67,2.31,1.7,2.23,1.66,2024-25,2024,12,6,2,0,0,0,1,1.125,1.4444444444444444,Everton,Nott'm Forest,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8,0.8,7.0,1.6,1.2,9.0,0,15,4,11,0,3,-2,2,4.0,-1.0,5.0,20.0,17.0,3.0,11,0,0,0.45454545454545453,0.5988023952095809,0.9285714285714287,1.317365269461078,1.317365269461078,1,0,3.6
2024-12-29,2,2,D,2,1,H,C Kavanagh,13,11,3,3,5,5,9,10,1,2,0,0,1.62,4.6,4.5,1.6,5.0,4.2,1.61,4.77,4.56,1.66,5.0,4.75,1.33,3.4,1.33,3.4,1.33,3.7,1.31,3.33,2024-25,2024,12,6,4,1,1,1,1,2.5555555555555554,1.6666666666666667,Tottenham,Wolves,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.4,2.4,4.0,1.4,2.4,7.0,0,13,17,-4,1,1,0,0,-2.0,1.0,-3.0,24.0,23.0,1.0,-4,0,0,0.7518796992481203,0.29411764705882354,0.38095238095238093,0.39117647058823535,0.39117647058823535,1,0,5.3
2024-12-29,2,2,D,1,0,H,R Jones,11,16,6,9,1,7,7,16,1,3,0,0,2.4,3.6,2.8,2.3,3.6,2.88,2.35,3.58,2.91,2.4,3.77,3.0,1.67,2.2,1.72,2.21,1.74,2.29,1.67,2.21,2024-25,2024,12,6,4,1,1,1,1,1.5555555555555556,1.7777777777777777,Fulham,Bournemouth,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.0,8.0,2.2,0.8,10.0,0,7,5,2,1,1,0,0,0.0,5.0,-5.0,24.0,25.0,-1.0,2,0,0,0.5988023952095809,0.45454545454545453,0.798611111111111,0.759090909090909,0.759090909090909,1,0,4.8
2024-12-29,0,5,A,0,3,A,A Taylor,7,22,0,13,3,6,7,10,0,0,0,0,6.5,5.0,1.4,7.0,5.0,1.4,7.04,5.21,1.4,7.5,5.5,1.43,1.4,3.0,1.41,3.0,1.41,3.1,1.39,2.92,2024-25,2024,12,6,5,1,0,0,1,1.4444444444444444,2.75,West Ham,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.4,2.2,8.0,3.2,2.0,11.0,0,13,1,12,0,3,-5,5,-1.0,5.0,-6.0,22.0,36.0,-14.0,12,0,0,0.7142857142857143,0.3333333333333333,5.0,0.4666666666666666,0.4666666666666666,1,0,3.5
2024-12-30,2,2,D,1,1,D,C Pawson,20,13,4,4,12,3,9,14,2,3,0,0,1.95,3.8,3.6,1.9,3.8,3.6,1.94,3.86,3.61,1.99,4.02,3.8,1.57,2.38,1.62,2.39,1.64,2.41,1.59,2.36,2024-25,2024,12,0,4,1,1,1,1,1.6666666666666667,1.5555555555555556,Aston Villa,Brighton,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.4,11.0,1.2,2.0,5.0,0,9,12,-3,1,1,0,0,4.0,-2.0,6.0,34.0,25.0,9.0,-3,0,0,0.6369426751592356,0.42016806722689076,0.5277777777777778,0.6596638655462186,0.6596638655462186,0,0,3.7
2024-12-30,2,0,H,1,0,H,J Brooks,9,20,6,5,4,7,9,5,4,4,0,0,6.5,4.8,1.44,6.5,4.75,1.42,6.87,5.02,1.41,7.83,5.4,1.46,1.44,2.75,1.47,2.76,1.47,2.95,1.43,2.75,2024-25,2024,12,0,2,0,0,1,0,0.6666666666666666,2.5555555555555554,Ipswich,Chelsea,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,1.8,2.0,2.8,1.0,11.0,0,19,3,16,3,0,2,-2,-6.0,6.0,-12.0,17.0,36.0,-19.0,16,0,0,0.6944444444444444,0.36363636363636365,4.577464788732395,0.5236363636363636,0.5236363636363636,0,0,5.0
2024-12-30,0,2,A,0,2,A,S Hooper,10,12,0,4,2,3,13,8,1,1,0,0,2.75,3.6,2.4,2.75,3.5,2.55,2.7,3.61,2.49,2.8,3.81,2.55,1.62,2.3,1.65,2.33,1.68,2.36,1.63,2.28,2024-25,2024,12,0,2,0,0,0,1,1.4444444444444444,1.6666666666666667,Man United,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.6,1.8,7.0,2.8,1.6,7.0,0,15,8,7,0,3,-2,2,3.0,3.0,0.0,26.0,19.0,7.0,7,0,0,0.6172839506172839,0.4347826086956522,1.0784313725490198,0.7043478260869567,0.7043478260869567,0,0,4.8
2025-01-01,1,3,A,1,1,D,P Bankes,5,14,2,5,4,3,6,8,1,2,0,0,6.0,4.6,1.44,6.5,4.75,1.44,6.67,4.8,1.44,7.2,5.0,1.49,1.53,2.5,1.57,2.51,1.57,2.63,1.54,2.46,2024-25,2025,1,2,4,1,1,0,1,2.888888888888889,1.8888888888888888,Brentford,Arsenal,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,12.0,2.6,0.8,8.0,0,10,4,6,0,3,-2,2,5.0,6.0,-1.0,32.0,21.0,11.0,6,0,0,0.6535947712418301,0.4,4.513888888888889,0.612,0.612,0,1,4.1
2025-01-04,2,1,H,0,0,D,J Gillett,13,4,5,2,7,2,10,11,0,1,0,0,1.33,5.5,8.5,1.33,5.5,8.5,1.32,5.51,9.16,1.35,5.86,10.5,1.5,2.63,1.5,2.65,1.53,2.75,1.5,2.58,2024-25,2025,1,5,3,1,1,1,0,1.7,1.2222222222222223,Aston Villa,Leicester,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.4,1.4,11.0,1.2,2.6,1.0,0,9,19,-10,3,0,1,-1,4.0,-12.0,16.0,30.0,16.0,14.0,-10,0,0,0.6666666666666666,0.3802281368821293,0.15647058823529414,0.5703422053231939,0.5703422053231939,1,1,5.5
2025-01-04,1,1,D,0,1,A,T Robinson,13,15,6,1,6,6,9,12,0,2,0,0,3.5,3.8,1.95,3.8,3.75,1.91,3.65,3.88,1.95,3.8,4.02,1.98,1.57,2.38,1.6,2.45,1.62,2.49,1.58,2.39,2024-25,2025,1,5,2,0,1,0,0,0.9,2.3,Crystal Palace,Chelsea,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,5.0,2.4,1.4,10.0,0,13,4,9,1,1,0,0,-5.0,4.0,-9.0,28.0,38.0,-10.0,9,0,0,0.6369426751592356,0.42016806722689076,1.9895287958115184,0.6596638655462186,0.6596638655462186,1,1,4.75
2025-01-04,1,0,H,0,0,D,J Brooks,19,9,8,0,9,3,15,14,2,2,0,0,1.75,3.8,4.6,1.73,3.75,4.75,1.75,3.82,4.71,1.8,3.99,5.0,1.91,1.99,1.92,1.97,1.92,2.01,1.86,1.96,2024-25,2025,1,5,1,0,0,0,0,1.2222222222222223,0.6666666666666666,Bournemouth,Everton,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.4,0.4,8.0,1.0,1.0,3.0,0,6,16,-10,3,0,1,-1,1.0,-5.0,6.0,32.0,14.0,18.0,-10,0,0,0.5235602094240838,0.5025125628140703,0.3642105263157895,0.9597989949748743,0.9597989949748743,1,1,5.333333333333333
2025-01-04,0,5,A,0,1,A,S Attwell,8,20,1,11,2,2,10,4,2,0,0,0,2.7,3.6,2.45,3.0,3.4,2.4,2.78,3.54,2.48,3.0,3.81,2.55,1.67,2.2,1.68,2.29,1.7,2.32,1.66,2.24,2024-25,2025,1,5,5,1,0,0,1,0.7777777777777778,0.6666666666666666,Southampton,Brentford,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2,2.4,3.0,1.2,1.8,2.0,0,20,10,10,0,3,-5,5,-10.0,-4.0,-6.0,19.0,12.0,7.0,10,0,0,0.5988023952095809,0.45454545454545453,1.25,0.759090909090909,0.759090909090909,1,1,3.4
2025-01-04,4,1,H,2,0,H,M Salisbury,10,17,7,4,7,1,8,13,2,1,0,0,1.33,5.8,8.0,1.3,6.25,7.5,1.31,6.09,8.3,1.34,6.5,9.0,1.33,3.4,1.35,3.29,1.36,3.45,1.34,3.23,2024-25,2025,1,5,5,1,1,1,0,1.8888888888888888,1.1111111111111112,Man City,West Ham,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.6,1.4,7.0,1.2,1.2,7.0,0,9,14,-5,3,0,3,-3,-1.0,-2.0,1.0,28.0,23.0,5.0,-5,0,0,0.7518796992481203,0.29411764705882354,0.17333333333333334,0.39117647058823535,0.39117647058823535,1,1,2.6
2025-01-04,1,1,D,0,1,A,A Taylor,11,9,4,3,2,5,17,14,2,3,0,0,4.2,3.8,1.8,4.33,3.75,1.8,4.36,3.83,1.8,4.7,4.01,1.84,1.73,2.1,1.79,2.1,1.8,2.26,1.73,2.12,2024-25,2025,1,5,2,0,1,0,0,1.4444444444444444,2.0,Brighton,Arsenal,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.8,6.0,1.8,0.4,11.0,0,11,2,9,1,1,0,0,-1.0,9.0,-10.0,27.0,25.0,2.0,9,0,0,0.5780346820809249,0.47619047619047616,2.4055555555555554,0.8238095238095238,0.8238095238095238,1,1,2.6
2025-01-04,1,2,A,1,2,A,A Madley,13,14,4,4,9,10,11,15,1,4,0,0,2.8,3.9,2.25,2.88,3.8,2.25,2.88,3.94,2.24,3.0,4.06,2.31,1.33,3.4,1.35,3.29,1.35,3.47,1.32,3.31,2024-25,2025,1,5,3,1,1,0,1,2.5,1.7,Tottenham,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.2,2.4,2.0,3.2,1.4,10.0,0,12,5,7,0,3,-1,1,-5.0,6.0,-11.0,21.0,20.0,1.0,7,0,0,0.7518796992481203,0.29411764705882354,1.28,0.39117647058823535,0.39117647058823535,1,1,5.333333333333333
2025-01-05,2,2,D,0,1,A,D Bond,15,7,4,3,9,2,10,14,1,5,0,0,1.57,4.2,5.5,1.55,4.2,5.75,1.56,4.34,5.68,1.6,4.46,6.25,1.73,2.1,1.72,2.2,1.76,2.22,1.7,2.15,2024-25,2025,1,6,4,1,1,1,1,1.6,1.1111111111111112,Fulham,Ipswich,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.6,1.0,6.0,0.6,1.8,6.0,0,9,18,-9,1,1,0,0,-1.0,-1.0,0.0,18.0,16.0,2.0,-9,0,0,0.5780346820809249,0.47619047619047616,0.26956521739130435,0.8238095238095238,0.8238095238095238,1,1,4.25
2025-01-05,2,2,D,0,0,D,M Oliver,19,13,6,4,6,9,10,13,2,4,0,0,1.3,5.8,9.5,1.29,6.25,8.0,1.29,6.05,9.49,1.3,6.5,11.0,1.44,2.75,1.43,2.88,1.44,3.0,1.41,2.86,2024-25,2025,1,6,4,1,1,1,1,2.0,0.8888888888888888,Liverpool,Man United,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.2,1.8,13.0,0.8,2.2,4.0,0,1,15,-14,1,1,0,0,7.0,-4.0,11.0,31.0,18.0,13.0,-14,0,0,0.6944444444444444,0.36363636363636365,0.16125,0.5236363636363636,0.5236363636363636,1,1,4.7
2025-01-06,0,3,A,0,2,A,P Bankes,13,11,6,3,5,3,10,8,1,2,0,0,3.2,3.2,2.3,3.3,3.2,2.3,3.22,3.22,2.33,3.44,3.35,2.42,2.1,1.73,2.09,1.8,2.1,1.85,2.04,1.78,2024-25,2025,1,0,3,1,0,0,1,1.5555555555555556,1.5,Wolves,Nott'm Forest,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.4,1.6,7.0,1.6,1.2,9.0,0,17,4,13,0,3,-3,3,1.0,-1.0,2.0,23.0,19.0,4.0,13,0,0,0.47619047619047616,0.5780346820809249,1.434782608695652,1.2138728323699424,1.2138728323699424,0,1,3.8
2025-01-14,2,2,D,0,0,D,A Taylor,18,21,6,8,4,5,4,4,0,0,0,0,4.5,4.4,1.67,4.75,4.2,1.62,4.76,4.47,1.64,5.09,4.74,1.67,1.4,3.0,1.39,3.13,1.4,3.15,1.38,3.04,2024-25,2025,1,1,4,1,1,1,1,2.7,1.5,Brentford,Man City,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.2,1.8,9.0,1.4,1.4,4.0,0,10,8,2,1,1,0,0,2.0,-2.0,4.0,25.0,23.0,2.0,2,0,0,0.7142857142857143,0.3333333333333333,2.9320987654320985,0.4666666666666666,0.4666666666666666,0,1,2.7
2025-01-14,2,2,D,1,0,H,R Jones,26,7,10,3,9,3,15,16,2,3,0,0,1.44,4.5,5.5,1.48,4.75,6.0,1.5,4.81,5.92,1.61,4.99,6.4,1.4,3.0,1.44,2.91,1.44,3.0,1.42,2.87,2024-25,2025,1,1,4,1,1,1,1,1.6666666666666667,1.8,Chelsea,Bournemouth,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,10.0,1.6,0.8,10.0,0,4,6,-2,1,1,0,0,4.0,5.0,-1.0,34.0,31.0,3.0,-2,0,0,0.7142857142857143,0.3333333333333333,0.24666666666666667,0.4666666666666666,0.4666666666666666,0,1,5.2
2025-01-14,3,2,H,2,0,H,C Pawson,4,21,3,5,0,3,9,18,3,3,0,0,2.9,3.4,2.4,3.0,3.4,2.38,2.97,3.43,2.41,3.05,3.54,2.49,1.86,2.04,1.86,2.05,1.87,2.05,1.83,2.01,2024-25,2025,1,1,5,1,1,1,1,1.3,1.3333333333333333,West Ham,Fulham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,1.6,5.0,1.4,1.2,9.0,0,15,9,6,3,0,1,-1,-7.0,3.0,-10.0,19.0,26.0,-7.0,6,0,0,0.5376344086021505,0.49019607843137253,1.2605042016806722,0.9117647058823529,0.9117647058823529,0,1,4.2
2025-01-14,1,1,D,1,0,H,C Kavanagh,6,23,3,7,0,9,7,10,2,1,0,0,4.8,4.0,1.67,5.25,4.1,1.62,5.14,4.16,1.64,5.4,4.38,1.67,1.62,2.3,1.66,2.33,1.68,2.36,1.63,2.3,2024-25,2025,1,1,2,0,1,0,0,1.2222222222222223,3.0,Nott'm Forest,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.0,0.6,12.0,3.8,1.8,11.0,0,2,1,1,1,1,0,0,4.0,9.0,-5.0,23.0,45.0,-22.0,1,0,0,0.6172839506172839,0.4347826086956522,3.2407407407407405,0.7043478260869567,0.7043478260869567,0,1,5.0
2025-01-15,0,1,A,0,0,D,S Barrott,10,11,3,3,8,5,17,10,2,1,0,0,3.2,3.1,2.3,3.25,3.2,2.3,3.2,3.24,2.35,3.3,3.35,2.39,2.08,1.82,2.09,1.8,2.14,1.82,2.06,1.78,2024-25,2025,1,2,1,0,0,0,0,1.0,1.2222222222222223,Everton,Aston Villa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.6,6.0,1.2,1.6,0.0,0,16,8,8,0,3,-1,1,2.0,-12.0,14.0,20.0,10.0,10.0,8,0,0,0.4807692307692307,0.5494505494505494,1.4130434782608696,1.1428571428571428,1.1428571428571428,0,1,4.9
2025-01-15,0,2,A,0,0,D,A Madley,21,9,4,4,4,3,7,6,0,0,0,0,3.75,3.7,1.95,3.9,3.6,1.91,3.88,3.73,1.92,4.01,3.94,1.96,1.73,2.1,1.76,2.15,1.78,2.16,1.74,2.11,2024-25,2025,1,2,2,0,0,0,1,1.1,1.2222222222222223,Leicester,Crystal Palace,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,2.8,4.0,1.6,1.8,9.0,0,19,13,6,0,3,-2,2,-4.0,3.0,-7.0,19.0,25.0,-6.0,6,0,0,0.5780346820809249,0.47619047619047616,2.0418848167539267,0.8238095238095238,0.8238095238095238,0,1,5.3
2025-01-15,3,0,H,1,0,H,D England,17,13,5,7,4,2,10,13,0,2,0,0,1.36,5.0,7.5,1.36,5.5,8.0,1.35,5.54,8.08,1.38,5.9,9.0,1.44,2.75,1.42,2.93,1.44,2.94,1.42,2.82,2024-25,2025,1,2,3,1,0,1,0,1.6666666666666667,1.7,Newcastle,Wolves,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0,0.8,10.0,1.8,1.2,7.0,0,7,17,-10,3,0,3,-3,6.0,1.0,5.0,31.0,19.0,12.0,-10,0,0,0.6944444444444444,0.36363636363636365,0.17,0.5236363636363636,0.5236363636363636,0,1,3.875
2025-01-15,2,1,H,2,1,H,S Hooper,14,10,4,2,10,4,16,9,3,1,0,0,1.4,5.0,7.0,1.4,5.25,7.0,1.4,5.29,6.86,1.43,5.6,7.23,1.44,2.75,1.43,2.92,1.44,2.92,1.43,2.8,2024-25,2025,1,2,3,1,1,1,0,2.0,1.7777777777777777,Arsenal,Tottenham,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,0.6,11.0,2.6,2.6,6.0,0,3,14,-11,3,0,1,-1,6.0,6.0,0.0,26.0,27.0,-1.0,-11,0,0,0.6944444444444444,0.36363636363636365,0.19999999999999998,0.5236363636363636,0.5236363636363636,0,1,5.0
2025-01-16,0,2,A,0,0,D,T Harrington,5,11,3,5,1,9,13,14,2,2,0,0,3.75,3.75,1.91,3.9,3.7,1.91,3.8,3.73,1.94,3.9,3.92,1.98,1.73,2.1,1.73,2.2,1.75,2.28,1.71,2.15,2024-25,2025,1,3,2,0,0,0,1,0.8,1.6,Ipswich,Brighton,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.6,4.0,1.2,1.6,6.0,0,17,14,3,0,3,-2,2,-4.0,-1.0,-3.0,21.0,24.0,-3.0,3,0,0,0.5780346820809249,0.47619047619047616,2.0418848167539267,0.8238095238095238,0.8238095238095238,0,1,4.1
2025-01-16,3,1,H,0,1,A,J Brooks,23,13,9,5,5,4,7,10,1,3,0,0,1.3,5.5,9.5,1.29,6.0,9.5,1.3,5.79,9.4,1.33,6.0,10.5,1.53,2.5,1.55,2.57,1.55,2.63,1.52,2.52,2024-25,2025,1,3,4,1,1,1,0,1.3,0.5,Man United,Southampton,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8,2.2,6.0,0.2,1.8,2.0,0,15,20,-5,3,0,2,-2,1.0,-4.0,5.0,22.0,6.0,16.0,-5,0,0,0.6535947712418301,0.4,0.13578947368421054,0.612,0.612,0,1,5.2
