FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds
0.0,1.0,A,0.0,0.0,D,P Dowd,16.0,14.0,11.0,9.0,10.0,8.0,15.0,13.0,0.0,2.0,0.0,0.0,2.3,3.2,3.0,2.38,3.25,3.0,2.4,3.25,3.0,1.8673941243800074,2.0139336131247614,2009-09-19,2009-10,2009,9,5,1.0,0,1.127659574468085,0.8360655737704918,Hull,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,A,2.0,2.0,D,A Marriner,8.0,19.0,5.0,15.0,4.0,4.0,13.0,17.0,3.0,3.0,0.0,0.0,6.0,3.7,1.55,6.5,3.8,1.53,6.5,4.0,1.53,1.8673941243800074,2.0139336131247614,2009-09-19,2009-10,2009,9,5,5.0,1,1.4450867052023122,1.598503740648379,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,0.0,H,1.0,0.0,H,H Webb,25.0,9.0,15.0,4.0,11.0,3.0,7.0,9.0,0.0,2.0,0.0,0.0,1.55,3.7,6.0,1.44,4.2,7.5,1.5,4.0,7.0,1.8673941243800074,2.0139336131247614,2009-09-20,2009-10,2009,9,6,3.0,1,2.0225563909774436,1.449748743718593,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.0,H,1.0,0.0,H,L Mason,18.0,7.0,11.0,4.0,6.0,2.0,15.0,18.0,1.0,2.0,0.0,0.0,1.75,3.5,4.6,1.8,3.4,4.6,1.8,3.3,5.0,1.8673941243800074,2.0139336131247614,2009-09-20,2009-10,2009,9,6,3.0,1,1.5375,1.0614525139664803,Everton,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,H,1.0,1.0,D,M Atkinson,21.0,10.0,11.0,6.0,11.0,1.0,15.0,14.0,2.0,2.0,0.0,0.0,1.6,3.6,5.6,1.62,3.75,5.5,1.57,4.0,6.0,1.8673941243800074,2.0139336131247614,2009-09-20,2009-10,2009,9,6,7.0,1,2.050251256281407,1.645,Man United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,0.0,H,K Friend,12.0,3.0,4.0,1.0,3.0,3.0,14.0,11.0,1.0,1.0,0.0,0.0,2.4,3.2,2.85,2.5,3.2,2.88,2.5,3.25,2.88,1.8673941243800074,2.0139336131247614,2009-09-20,2009-10,2009,9,6,3.0,1,1.202247191011236,0.9014084507042254,Wolves,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,A,0.0,1.0,A,S Bennett,12.0,10.0,6.0,4.0,8.0,4.0,9.0,17.0,2.0,1.0,0.0,0.0,2.1,3.25,3.4,2.2,3.3,3.25,2.2,3.25,3.4,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,3.0,1,1.2016129032258065,1.0276243093922652,Birmingham,Bolton,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,1.0,D,M Clattenburg,15.0,10.0,7.0,5.0,6.0,5.0,14.0,11.0,2.0,3.0,1.0,0.0,2.85,3.2,2.4,3.1,3.3,2.25,3.1,3.25,2.38,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,3.0,1,1.3555555555555556,1.127906976744186,Blackburn,Aston Villa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,0.0,D,M Atkinson,18.0,14.0,12.0,4.0,4.0,6.0,14.0,11.0,4.0,0.0,0.0,0.0,6.0,3.7,1.55,7.5,3.75,1.5,6.5,4.0,1.53,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,1.0,0,1.3661971830985915,1.6215538847117794,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,1.0,H,2.0,1.0,H,P Walton,22.0,7.0,14.0,3.0,13.0,2.0,10.0,3.0,1.0,4.0,0.0,0.0,1.15,6.5,15.0,1.14,7.0,19.0,1.14,7.5,23.0,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,7.0,1,2.077889447236181,0.7789473684210526,Liverpool,Hull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,1.0,A,A Wiley,16.0,12.0,12.0,8.0,5.0,6.0,14.0,17.0,0.0,3.0,0.0,0.0,3.9,3.3,1.9,4.0,3.3,1.95,4.2,3.4,1.91,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,1.0,0,1.278688524590164,1.080604534005038,Portsmouth,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2.0,A,0.0,0.0,D,H Webb,2.0,13.0,1.0,7.0,2.0,7.0,9.0,8.0,1.0,1.0,0.0,0.0,7.5,4.3,1.4,9.0,4.5,1.36,8.5,4.5,1.4,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,2.0,0,1.305263157894737,1.565326633165829,Stoke,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,0.0,H,2.0,0.0,H,M Dean,18.0,10.0,12.0,7.0,2.0,7.0,10.0,14.0,1.0,1.0,0.0,0.0,1.35,4.5,8.5,1.33,4.8,9.0,1.33,5.0,10.0,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,5.0,1,1.8421052631578947,0.9197530864197532,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,H,1.0,0.0,H,P Dowd,15.0,14.0,9.0,8.0,4.0,7.0,11.0,11.0,1.0,2.0,0.0,1.0,8.5,4.5,1.35,10.0,5.0,1.3,10.0,5.0,1.33,1.8673941243800074,2.0139336131247614,2009-09-26,2009-10,2009,9,5,4.0,1,1.1156462585034013,1.605527638190955,Wigan,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,H,1.0,0.0,H,L Mason,10.0,15.0,8.0,11.0,7.0,8.0,18.0,11.0,1.0,3.0,0.0,0.0,1.75,3.5,4.6,1.7,3.6,5.0,1.73,3.6,5.0,1.8673941243800074,2.0139336131247614,2009-09-27,2009-10,2009,9,6,7.0,1,1.0855855855855856,0.9441340782122905,Sunderland,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,H,2.0,1.0,H,C Foy,20.0,12.0,12.0,8.0,11.0,5.0,18.0,14.0,1.0,1.0,0.0,0.0,1.45,4.0,7.0,1.4,4.33,8.0,1.44,4.33,7.5,1.8673941243800074,2.0139336131247614,2009-09-28,2009-10,2009,9,0,4.0,1,2.2455696202531645,1.0869565217391304,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,D,1.0,1.0,D,M Jones,12.0,17.0,9.0,9.0,5.0,6.0,15.0,16.0,2.0,1.0,0.0,0.0,3.6,3.3,2.0,4.0,3.4,1.91,3.8,3.6,1.95,1.8673941243800074,2.0139336131247614,2009-10-03,2009-10,2009,10,5,4.0,1,1.3595505617977528,1.449748743718593,Bolton,Tottenham,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,H,0.0,0.0,D,K Friend,15.0,10.0,13.0,6.0,8.0,4.0,17.0,11.0,0.0,3.0,0.0,0.0,2.3,3.3,2.9,2.1,3.2,3.0,2.3,3.25,3.2,1.8673941243800074,2.0139336131247614,2009-10-03,2009-10,2009,10,5,3.0,1,1.0555555555555556,0.8360655737704918,Burnley,Birmingham,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,0.0,0.0,D,M Clattenburg,11.0,13.0,6.0,5.0,4.0,2.0,14.0,8.0,0.0,2.0,0.0,0.0,2.6,3.2,2.6,2.62,3.2,2.3,2.88,3.3,2.5,1.8673941243800074,2.0139336131247614,2009-10-03,2009-10,2009,10,5,3.0,1,1.127659574468085,0.9726027397260274,Hull,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,2.0,D,0.0,1.0,A,A Wiley,17.0,4.0,9.0,3.0,14.0,1.0,11.0,15.0,2.0,3.0,0.0,1.0,1.17,6.0,15.0,1.17,5.5,12.0,1.2,6.5,15.0,1.8673941243800074,2.0139336131247614,2009-10-03,2009-10,2009,10,5,4.0,1,2.050251256281407,0.8642533936651584,Man United,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,A,0.0,1.0,A,H Webb,11.0,12.0,5.0,8.0,8.0,6.0,8.0,12.0,1.0,2.0,0.0,0.0,2.2,3.3,3.1,1.91,3.25,3.4,2.0,3.4,3.8,1.8673941243800074,2.0139336131247614,2009-10-03,2009-10,2009,10,5,1.0,0,1.202247191011236,0.7983870967741935,Wolves,Portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,2.0,H,3.0,2.0,H,P Walton,24.0,7.0,18.0,7.0,8.0,1.0,9.0,10.0,1.0,1.0,0.0,0.0,1.2,5.5,14.0,1.2,5.0,11.0,1.2,6.5,15.0,1.8673941243800074,2.0139336131247614,2009-10-04,2009-10,2009,10,6,8.0,1,2.1209068010075565,1.0614525139664803,Arsenal,Blackburn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,H,0.0,0.0,D,M Atkinson,12.0,12.0,8.0,3.0,5.0,8.0,14.0,17.0,1.0,1.0,0.0,0.0,2.1,3.2,3.45,2.1,3.1,3.1,2.1,3.3,3.6,1.8673941243800074,2.0139336131247614,2009-10-04,2009-10,2009,10,6,2.0,0,2.0225563909774436,1.598503740648379,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,0.0,0.0,D,A Marriner,24.0,8.0,17.0,6.0,11.0,4.0,5.0,15.0,1.0,3.0,0.0,0.0,1.5,3.9,6.5,1.53,3.5,5.5,1.57,4.0,6.0,1.8673941243800074,2.0139336131247614,2009-10-04,2009-10,2009,10,6,2.0,0,1.5375,0.7894736842105263,Everton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,D,1.0,0.0,H,P Dowd,20.0,10.0,10.0,6.0,8.0,4.0,12.0,9.0,3.0,2.0,0.0,1.0,2.1,3.3,3.35,2.0,3.2,3.2,2.2,3.25,3.4,1.8673941243800074,2.0139336131247614,2009-10-04,2009-10,2009,10,6,4.0,1,1.4450867052023122,0.9014084507042254,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,1.0,0.0,H,M Dean,12.0,9.0,6.0,7.0,6.0,6.0,10.0,8.0,1.0,2.0,0.0,0.0,2.6,3.2,2.6,2.62,3.3,2.62,2.75,3.25,2.63,1.8673941243800074,2.0139336131247614,2009-10-05,2009-10,2009,10,0,2.0,0,1.3343108504398826,1.645,Aston Villa,Man City,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1.0,H,2.0,1.0,H,L Probert,20.0,3.0,12.0,2.0,7.0,3.0,8.0,16.0,1.0,2.0,0.0,0.0,1.2,5.5,14.0,1.17,7.0,17.0,1.17,7.0,19.0,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,4.0,1,2.1209068010075565,0.8360655737704918,Arsenal,Birmingham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,H,1.0,1.0,D,K Friend,7.0,21.0,5.0,13.0,6.0,9.0,19.0,13.0,2.0,1.0,0.0,0.0,4.0,3.4,1.85,4.6,3.4,1.8,4.5,3.6,1.8,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,3.0,1,1.3343108504398826,1.605527638190955,Aston Villa,Chelsea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,0.0,0.0,D,S Attwell,13.0,12.0,5.0,6.0,6.0,5.0,6.0,15.0,1.0,3.0,0.0,1.0,1.45,4.0,7.0,1.44,4.0,8.0,1.44,4.2,6.5,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,2.0,0,1.5375,0.9441340782122905,Everton,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,H,2.0,0.0,H,M Clattenburg,13.0,15.0,7.0,7.0,13.0,1.0,15.0,8.0,0.0,1.0,0.0,0.0,1.2,5.5,14.0,1.2,5.0,11.0,1.2,5.5,13.0,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,3.0,1,2.050251256281407,1.0276243093922652,Man United,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,A,0.0,2.0,A,P Dowd,23.0,9.0,13.0,4.0,10.0,9.0,14.0,13.0,3.0,3.0,1.0,1.0,4.3,3.4,1.8,4.6,3.4,1.8,4.5,3.5,1.83,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,3.0,1,1.278688524590164,1.449748743718593,Portsmouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,H,1.0,1.0,D,M Atkinson,11.0,12.0,4.0,11.0,5.0,6.0,16.0,13.0,3.0,3.0,0.0,0.0,2.1,3.25,3.4,2.15,3.3,3.4,2.1,3.3,3.6,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,3.0,1,1.305263157894737,1.0869565217391304,Stoke,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,H,1.0,0.0,H,M Jones,13.0,15.0,7.0,6.0,1.0,7.0,20.0,17.0,2.0,1.0,0.0,0.0,4.6,3.5,1.75,4.6,3.4,1.8,4.2,3.4,1.91,1.8673941243800074,2.0139336131247614,2009-10-17,2009-10,2009,10,5,1.0,0,1.0855855855855856,1.598503740648379,Sunderland,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,H,3.0,1.0,H,C Foy,12.0,9.0,6.0,5.0,3.0,2.0,18.0,14.0,3.0,3.0,0.0,0.0,1.75,3.5,4.6,1.75,3.4,5.0,1.73,3.6,5.0,1.8673941243800074,2.0139336131247614,2009-10-18,2009-10,2009,10,6,5.0,1,1.3555555555555556,0.9197530864197532,Blackburn,Burnley,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,D,1.0,0.0,H,A Wiley,13.0,5.0,7.0,4.0,6.0,6.0,15.0,11.0,2.0,1.0,0.0,1.0,4.6,3.5,1.75,5.0,3.5,1.73,5.0,3.6,1.73,1.8673941243800074,2.0139336131247614,2009-10-18,2009-10,2009,10,6,2.0,0,1.1156462585034013,1.645,Wigan,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
