FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,RefereeAggression,EarlySeason
0.0,1.0,A,0.0,1.0,A,A D'Urso,5.0,6.0,3.0,5.0,8.0,4.0,11.0,15.0,1.0,0.0,0.0,0.0,1.6,3.4,4.6,1.61,3.3,5.0,1.571,3.4,5.5,1.9,1.91,2002-09-11,2002-03,2002,9,2,1.0,0,1.4450867052023122,0.8734693877551021,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,3.0,0.0,1.0,3.0,0.0,1,1,0,20,11,9,0,3,-1.0,1.0,-2.0,-3.0,1.0,4.0,6.0,-2.0,9,0.5263157894736842,0.5235602094240838,0.2856363636363636,0.9947643979057592,0.9947643979057592,0,4.0,0
1.0,0.0,H,0.0,0.0,D,S Bennett,11.0,18.0,7.0,10.0,4.0,13.0,13.0,19.0,3.0,3.0,0.0,0.0,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.25,3.25,1.9,1.91,2002-09-11,2002-03,2002,9,2,1.0,0,1.3740458015267176,1.080604534005038,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.0,0.0,1,1,0,16,18,-2,3,0,1.0,-1.0,0.0,-2.0,2.0,4.0,8.0,-4.0,-2,0.5263157894736842,0.5235602094240838,0.6153846153846154,0.9947643979057592,0.9947643979057592,0,2.0,0
0.0,2.0,A,0.0,1.0,A,D Gallagher,22.0,14.0,11.0,6.0,10.0,7.0,15.0,12.0,3.0,2.0,0.0,0.0,1.9,3.1,3.5,2.0,3.2,3.2,2.1,3.25,3.0,1.9,1.91,2002-09-11,2002-03,2002,9,2,2.0,0,1.4764542936288088,1.358695652173913,Newcastle,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.5,8.0,2.0,0.6666666666666666,0.0,1,1,0,15,19,-4,0,3,-2.0,2.0,2.0,-1.0,3.0,28.0,6.0,6.0,-4,0.5263157894736842,0.5235602094240838,0.7000000000000001,0.9947643979057592,0.9947643979057592,0,0.0,0
0.0,1.0,A,0.0,0.0,D,G Barber,23.0,10.0,14.0,8.0,9.0,6.0,10.0,11.0,1.0,2.0,0.0,0.0,1.25,4.5,9.0,1.22,5.0,9.5,1.2,5.5,10.0,1.9,1.91,2002-09-11,2002-03,2002,9,2,1.0,0,2.050251256281407,1.0276243093922652,Man United,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,8.0,1.0,3.0,5.0,1,1,0,16,9,7,0,3,-1.0,1.0,2.0,-2.0,3.0,28.0,22.0,6.0,7,0.5263157894736842,0.5235602094240838,0.12,0.9947643979057592,0.9947643979057592,0,0.0,0
2.0,2.0,D,1.0,0.0,H,N Barry,12.0,6.0,10.0,3.0,1.0,2.0,6.0,10.0,0.0,1.0,0.0,0.0,1.25,4.5,9.0,1.28,4.5,8.0,1.25,4.5,11.0,1.9,1.91,2002-09-11,2002-03,2002,9,2,4.0,1,2.077889447236181,0.8360655737704918,Liverpool,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.6666666666666666,1.0,0.3333333333333333,1.3333333333333333,1.0,1,1,0,14,6,8,1,1,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,8,0.5263157894736842,0.5235602094240838,0.1136363636363636,0.9947643979057592,0.9947643979057592,0,0.0,0
2.0,3.0,A,2.0,1.0,H,M Riley,11.0,14.0,6.0,9.0,9.0,4.0,15.0,16.0,2.0,3.0,0.0,0.0,2.5,3.0,2.5,2.37,3.1,2.62,2.5,3.2,2.5,1.9,1.91,2002-09-11,2002-03,2002,9,2,5.0,1,1.3555555555555556,1.605527638190955,Blackburn,Chelsea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,1.0,1,1,0,16,15,1,0,3,-1.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1,0.5263157894736842,0.5235602094240838,1.0,0.9947643979057592,0.9947643979057592,0,0.0,0
2.0,0.0,H,0.0,0.0,D,G Poll,12.0,8.0,5.0,2.0,6.0,2.0,16.0,16.0,0.0,1.0,0.0,0.0,1.9,3.1,3.5,1.8,3.25,3.8,1.8,3.25,4.0,1.9,1.91,2002-09-11,2002-03,2002,9,2,2.0,0,1.3343108504398826,0.9456521739130436,Aston Villa,Charlton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3.0,1.3333333333333333,1.6666666666666667,3.0,1,1,0,15,10,5,3,0,2.0,-2.0,1.0,2.0,-1.0,6.0,3.0,3.0,5,0.5263157894736842,0.5235602094240838,0.45,0.9947643979057592,0.9947643979057592,0,1.5,0
0.0,3.0,A,0.0,1.0,A,S Dunn,9.0,10.0,3.0,8.0,1.0,6.0,8.0,13.0,0.0,3.0,0.0,0.0,4.2,3.2,1.7,4.5,3.3,1.66,5.0,3.4,1.615,1.9,1.91,2002-09-14,2002-03,2002,9,5,3.0,1,1.3370786516853932,1.6215538847117794,Charlton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.25,0.0,2.5,1.25,1.0,1,1,0,16,1,15,0,3,-3.0,3.0,-1.0,0.0,-1.0,5.0,5.0,0.0,15,0.5263157894736842,0.5235602094240838,3.095975232198142,0.9947643979057592,0.9947643979057592,1,2.5,0
2.0,3.0,A,0.0,1.0,A,R Styles,7.0,12.0,5.0,8.0,7.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0,3.8,3.1,1.8,4.33,3.2,1.72,4.333,3.25,1.727,1.9,1.91,2002-09-14,2002-03,2002,9,5,5.0,1,1.3595505617977528,1.598503740648379,Bolton,Liverpool,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,3.0,2.0,1.0,1.0,1,1,0,7,14,-7,0,3,-1.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,-7,0.5263157894736842,0.5235602094240838,2.508975101331789,0.9947643979057592,0.9947643979057592,1,3.5,0
1.0,0.0,H,0.0,0.0,D,J Winter,8.0,6.0,2.0,5.0,4.0,7.0,15.0,12.0,2.0,1.0,0.0,0.0,2.7,3.0,2.3,2.87,3.0,2.25,2.75,3.0,2.375,1.9,1.91,2002-09-14,2002-03,2002,9,5,1.0,0,1.2608695652173914,1.565326633165829,Leeds,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.0,0.0,1.3333333333333333,1.0,1.0,1,1,0,15,17,-2,3,0,1.0,-1.0,-1.0,0.0,-1.0,9.0,10.0,-1.0,-2,0.5263157894736842,0.5235602094240838,1.1578947368421053,0.9947643979057592,0.9947643979057592,1,2.0,0
2.0,1.0,H,1.0,1.0,D,M Messias,13.0,10.0,8.0,5.0,10.0,4.0,18.0,12.0,2.0,1.0,0.0,0.0,2.3,3.0,2.7,2.37,3.1,2.62,2.3,3.2,2.7,1.9,1.91,2002-09-14,2002-03,2002,9,5,3.0,1,1.5375,0.841726618705036,Everton,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.5,1.0,1.0,0.6666666666666666,5.0,1,1,0,19,2,17,3,0,1.0,-1.0,0.0,-2.0,3.0,4.0,22.0,6.0,17,0.5263157894736842,0.5235602094240838,0.8518518518518517,0.9947643979057592,0.9947643979057592,1,0.0,0
3.0,0.0,H,2.0,0.0,H,B Knight,7.0,5.0,5.0,0.0,2.0,4.0,9.0,9.0,1.0,4.0,0.0,0.0,1.8,3.1,3.8,2.0,3.2,3.2,1.909,3.25,3.5,1.9,1.91,2002-09-14,2002-03,2002,9,5,3.0,1,2.022556390977444,1.0277777777777777,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.5,1.0,2.0,1.0,1.0,1,1,0,8,19,-11,3,0,3.0,-3.0,0.0,0.0,0.0,2.0,6.0,-4.0,-11,0.5263157894736842,0.5235602094240838,0.5454285714285715,0.9947643979057592,0.9947643979057592,1,1.0,0
0.0,3.0,A,0.0,1.0,A,C Foy,8.0,5.0,5.0,4.0,11.0,6.0,12.0,13.0,2.0,2.0,0.0,0.0,2.2,3.0,2.9,2.2,3.2,2.8,2.1,3.25,3.0,1.9,1.91,2002-09-14,2002-03,2002,9,5,3.0,1,1.0855855855855856,0.9014084507042254,Sunderland,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0,2.0,1.3333333333333333,0.0,1,1,0,11,15,-4,0,3,-3.0,3.0,0.0,-1.0,1.0,5.0,1.0,4.0,-4,0.5263157894736842,0.5235602094240838,0.7000000000000001,0.9947643979057592,0.9947643979057592,1,1.5,0
1.0,0.0,H,0.0,0.0,D,D Gallagher,11.0,10.0,7.0,5.0,0.0,7.0,14.0,14.0,2.0,1.0,0.0,1.0,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.25,2.75,1.9,1.91,2002-09-14,2002-03,2002,9,5,1.0,0,1.1934156378600822,1.0310077519379846,West Brom,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.25,3.0,0.5,1.5,0.0,1,1,0,9,11,-2,3,0,1.0,-1.0,1.0,-1.0,2.0,5.0,8.0,-3.0,-2,0.5263157894736842,0.5235602094240838,0.8181818181818182,0.9947643979057592,0.9947643979057592,1,2.5,0
2.0,2.0,D,0.0,1.0,A,M Dean,15.0,12.0,7.0,8.0,15.0,5.0,13.0,13.0,3.0,3.0,1.0,0.0,2.1,3.0,3.1,2.0,3.2,3.2,1.909,3.25,3.5,1.9,1.91,2002-09-15,2002-03,2002,9,6,4.0,1,2.2455696202531645,1.0614525139664803,Man City,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.25,3.0,0.75,0.75,0.0,1,1,0,15,17,-2,1,1,0.0,0.0,2.0,-1.0,3.0,6.0,7.0,-1.0,-2,0.5263157894736842,0.5235602094240838,0.5454285714285715,0.9947643979057592,0.9947643979057592,1,2.5,0
3.0,2.0,H,0.0,0.0,D,U Rennie,12.0,11.0,3.0,1.0,5.0,6.0,16.0,16.0,2.0,2.0,0.0,1.0,1.8,3.1,3.8,1.72,3.2,4.33,1.667,3.4,4.5,1.9,1.91,2002-09-15,2002-03,2002,9,6,5.0,1,1.8421052631578947,1.0869565217391304,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,0.75,3.0,0.6666666666666666,2.6666666666666665,5.0,1,1,0,8,20,-12,3,0,1.0,-1.0,1.0,-2.0,3.0,8.0,22.0,6.0,-12,0.5263157894736842,0.5235602094240838,0.3704444444444444,0.9947643979057592,0.9947643979057592,1,2.0,0
3.0,0.0,H,1.0,0.0,H,D Elleray,12.0,8.0,5.0,1.0,9.0,6.0,18.0,13.0,3.0,2.0,0.0,0.0,2.5,3.0,2.5,2.5,3.1,2.5,2.5,3.0,2.625,1.9,1.91,2002-09-16,2002-03,2002,9,0,3.0,1,1.2016129032258065,1.127906976744186,Birmingham,Aston Villa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.25,3.0,0.25,0.75,0.0,1,1,0,11,7,4,3,0,3.0,-3.0,1.0,-1.0,2.0,5.0,5.0,0.0,4,0.5263157894736842,0.5235602094240838,0.9523809523809524,0.9947643979057592,0.9947643979057592,0,0.0,0
0.0,0.0,D,0.0,0.0,D,G Barber,9.0,8.0,5.0,6.0,8.0,4.0,12.0,6.0,2.0,0.0,0.0,0.0,2.0,3.1,3.2,2.1,3.25,2.9,2.1,3.25,3.0,1.9,1.91,2002-09-21,2002-03,2002,9,5,0.0,0,1.4450867052023122,1.645,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.25,0.0,1.0,1.4,0.0,1,1,0,20,12,8,1,1,0.0,0.0,-3.0,-2.0,-1.0,7.0,5.0,2.0,8,0.5263157894736842,0.5235602094240838,0.7000000000000001,0.9947643979057592,0.9947643979057592,1,1.5,0
2.0,1.0,H,1.0,0.0,H,D Pugh,14.0,8.0,9.0,3.0,8.0,1.0,12.0,11.0,1.0,3.0,0.0,1.0,1.25,4.5,9.0,1.22,5.0,9.5,1.2,5.5,10.0,1.9,1.91,2002-09-21,2002-03,2002,9,5,3.0,1,2.1209068010075565,1.0276243093922652,Arsenal,Bolton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,6.0,1.0,1.5,3.0,1,1,0,1,10,-9,3,0,1.0,-1.0,4.0,1.0,3.0,13.0,8.0,5.0,-9,0.5263157894736842,0.5235602094240838,0.12,0.9947643979057592,0.9947643979057592,1,2.0,0
2.0,0.0,H,0.0,0.0,D,D Elleray,23.0,5.0,14.0,2.0,9.0,2.0,8.0,11.0,2.0,2.0,0.0,1.0,1.3,4.2,8.0,1.33,4.0,8.0,1.25,4.5,11.0,1.9,1.91,2002-09-21,2002-03,2002,9,5,2.0,0,2.077889447236181,0.8734693877551021,Liverpool,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.2,2.0,1.0,1.8,3.0,1,1,0,8,3,5,3,0,2.0,-2.0,0.0,-2.0,2.0,21.0,11.0,10.0,5,0.5263157894736842,0.5235602094240838,0.1136363636363636,0.9947643979057592,0.9947643979057592,1,2.5,0
1.0,0.0,H,0.0,0.0,D,R Styles,16.0,10.0,9.0,5.0,10.0,5.0,11.0,8.0,1.0,1.0,0.0,0.0,1.4,3.9,6.0,1.44,3.6,6.5,1.444,3.75,6.5,1.9,1.91,2002-09-21,2002-03,2002,9,5,1.0,0,2.050251256281407,1.449748743718593,Man United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0,1.6,1.2,3.0,1,1,0,18,3,15,3,0,1.0,-1.0,-1.0,0.0,-1.0,14.0,5.0,9.0,15,0.5263157894736842,0.5235602094240838,0.2221538461538461,0.9947643979057592,0.9947643979057592,1,3.6666666666666665,0
1.0,0.0,H,1.0,0.0,H,A D'Urso,9.0,12.0,4.0,3.0,6.0,3.0,22.0,13.0,3.0,4.0,0.0,0.0,1.75,3.2,4.0,1.66,3.3,4.5,1.667,3.4,4.5,1.9,1.91,2002-09-21,2002-03,2002,9,5,1.0,0,1.3541666666666667,0.8360655737704918,Middlesbrough,Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,6.0,1.0,1.4,2.0,1,1,0,8,5,3,3,0,1.0,-1.0,4.0,0.0,4.0,10.0,5.0,5.0,3,0.5263157894736842,0.5235602094240838,0.3704444444444444,0.9947643979057592,0.9947643979057592,1,3.0,0
2.0,0.0,H,2.0,0.0,H,M Riley,11.0,8.0,6.0,4.0,8.0,3.0,8.0,15.0,2.0,4.0,0.0,0.0,1.8,3.1,3.8,1.66,3.3,4.5,1.727,3.2,4.5,1.9,1.91,2002-09-21,2002-03,2002,9,5,2.0,0,1.4764542936288088,0.8642533936651584,Newcastle,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,1.25,0.0,0.4,1.0,3.0,1,1,0,20,16,4,3,0,2.0,-2.0,-2.0,-2.0,0.0,11.0,10.0,1.0,4,0.5263157894736842,0.5235602094240838,0.3837777777777778,0.9947643979057592,0.9947643979057592,1,2.5,0
0.0,0.0,D,0.0,0.0,D,P Dowd,13.0,6.0,5.0,5.0,5.0,3.0,24.0,14.0,2.0,1.0,0.0,0.0,2.1,3.0,3.1,2.0,3.2,3.2,2.0,3.25,3.25,1.9,1.91,2002-09-21,2002-03,2002,9,5,0.0,0,1.3740458015267176,0.9456521739130436,Southampton,Charlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,4.0,1.2,1.4,3.0,1,1,0,13,18,-5,1,1,0.0,0.0,1.0,0.0,1.0,11.0,5.0,6.0,-5,0.5263157894736842,0.5235602094240838,0.6153846153846154,0.9947643979057592,0.9947643979057592,1,0.0,0
1.0,0.0,H,1.0,0.0,H,G Poll,11.0,7.0,7.0,5.0,7.0,2.0,24.0,14.0,1.0,2.0,0.0,0.0,2.9,3.0,2.2,2.6,3.1,2.4,2.75,3.25,2.25,1.9,1.91,2002-09-22,2002-03,2002,9,6,1.0,0,1.3555555555555556,1.358695652173913,Blackburn,Leeds,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,1.0,1.8,0.8,3.0,1,1,0,19,10,9,3,0,1.0,-1.0,-1.0,1.0,-2.0,10.0,12.0,-2.0,9,0.5263157894736842,0.5235602094240838,1.2222222222222223,0.9947643979057592,0.9947643979057592,1,1.3333333333333333,0
3.0,2.0,H,1.0,0.0,H,J Winter,12.0,14.0,8.0,7.0,5.0,5.0,13.0,15.0,0.0,1.0,0.0,0.0,1.85,3.1,3.6,1.9,3.1,3.6,1.833,3.25,3.75,1.9,1.91,2002-09-22,2002-03,2002,9,6,5.0,1,1.3343108504398826,1.080604534005038,Aston Villa,Everton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,6.0,1.0,1.4,0.0,1,1,0,11,15,-4,3,0,1.0,-1.0,3.0,-3.0,6.0,11.0,18.0,-7.0,-4,0.5263157894736842,0.5235602094240838,0.4888,0.9947643979057592,0.9947643979057592,1,2.3333333333333335,0
