Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,GB>2.5,GB<2.5,B365>2.5,B365<2.5,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2003-10-14,0.0,0.0,D,0.0,0.0,D,N Barry,6.0,13.0,2.0,8.0,2.0,18.0,10.0,14.0,2.0,4.0,0.0,0.0,3.8,3.1,1.8,4.2,3.25,1.72,4.33,3.5,1.72,36.0,2.02,1.92,1.94,1.85,1.81,1.92,1.95,1.85,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,1,0.0,0,0,0,0,1.3333333333333333,1.6363636363636365,Birmingham,Chelsea,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,0.4,13.0,2.8,1.0,9.0,0,7,3,4,1,1,0.0,0.0,7.0,5.0,2.0,34.0,33.0,1.0,4,0,0,0.5128205128205129,0.5405405405405405,2.5174418604651163,1.054054054054054,1.054054054054054,0,0,3.8
2003-10-18,0.0,0.0,D,0.0,0.0,D,H Webb,9.0,14.0,4.0,6.0,4.0,11.0,12.0,11.0,2.0,2.0,0.0,0.0,1.6,3.4,4.6,1.57,3.3,5.5,1.57,3.6,5.5,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.8,2.0,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,0.0,0,0,0,0,1.5,0.5,Fulham,Wolves,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0,1.4,13.0,0.2,1.8,1.0,0,11,22,-11,1,1,0.0,0.0,6.0,-3.0,9.0,38.0,9.0,29.0,-11,0,0,0.5555555555555556,0.5,0.28545454545454546,0.9,0.9,1,0,0.0
2003-10-18,0.0,1.0,A,0.0,1.0,A,A Wiley,11.0,4.0,7.0,3.0,8.0,2.0,17.0,12.0,3.0,3.0,0.0,0.0,2.4,3.2,2.4,2.6,3.1,2.4,2.5,3.3,2.5,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.95,1.85,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,1.0,0,0,0,0,1.7391304347826086,1.4761904761904763,Middlesbrough,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,1.0,6.0,1.0,1.6,5.0,1,12,4,8,0,3,-1.0,1.0,-1.0,-1.0,0.0,46.0,31.0,15.0,8,0,0,0.5128205128205129,0.5405405405405405,1.0,1.054054054054054,1.054054054054054,1,0,3.8
2003-10-18,6.0,2.0,H,1.0,1.0,D,S Bennett,16.0,12.0,13.0,8.0,7.0,4.0,11.0,8.0,1.0,1.0,1.0,0.0,1.8,3.1,3.8,1.66,3.3,4.5,1.66,3.4,5.0,36.0,2.02,1.92,1.94,1.85,1.75,1.95,1.85,1.95,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,8.0,1,1,1,1,1.619047619047619,0.6818181818181818,Man City,Bolton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.4,8.0,0.6,1.0,3.0,1,8,16,-8,3,0,4.0,-4.0,5.0,-8.0,13.0,40.0,23.0,17.0,-8,0,0,0.5405405405405405,0.5128205128205129,0.33199999999999996,0.9487179487179488,0.9487179487179488,1,0,4.5
2003-10-18,1.0,0.0,H,1.0,0.0,H,S Dunn,10.0,13.0,6.0,7.0,5.0,3.0,22.0,10.0,2.0,2.0,0.0,0.0,3.4,3.2,1.9,3.75,3.2,1.83,4.0,3.25,1.83,36.0,2.02,1.92,1.94,1.85,1.9,1.79,1.9,1.9,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,1.0,0,0,0,0,2.0,1.6956521739130435,Portsmouth,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.0,3.0,2.0,1.0,7.0,0,22,5,17,3,0,1.0,-1.0,2.0,3.0,-1.0,22.0,46.0,-24.0,17,0,0,0.5263157894736842,0.5263157894736842,2.1857923497267757,1.0,1.0,1,0,2.6
2003-10-18,2.0,1.0,H,1.0,1.0,D,P Durkin,13.0,7.0,9.0,3.0,6.0,3.0,11.0,13.0,1.0,2.0,0.0,0.0,2.1,3.0,3.1,2.2,3.2,2.8,2.2,3.2,3.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.8,2.0,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,3.0,1,1,1,0,2.391304347826087,1.565217391304348,Arsenal,Chelsea,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6,0.8,13.0,2.8,1.0,10.0,1,2,3,-1,3,0,1.0,-1.0,9.0,6.0,3.0,38.0,31.0,7.0,-1,0,0,0.5555555555555556,0.5,0.7333333333333334,0.9,0.9,1,0,3.0
2003-10-18,0.0,1.0,A,0.0,0.0,D,G Poll,3.0,18.0,2.0,10.0,7.0,2.0,19.0,8.0,4.0,1.0,0.0,0.0,4.4,3.3,1.65,5.5,3.3,1.57,5.0,3.6,1.61,36.0,2.02,1.92,1.94,1.85,1.71,2.0,1.8,2.0,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,1.0,0,0,0,0,1.1818181818181819,1.7272727272727273,Leeds,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,2.4,5.0,1.4,0.4,12.0,1,17,2,15,0,3,-1.0,1.0,-2.0,7.0,-9.0,29.0,50.0,-21.0,15,0,0,0.5555555555555556,0.5,3.105590062111801,0.9,0.9,1,0,3.2
2003-10-19,0.0,0.0,D,0.0,0.0,D,M Riley,4.0,2.0,3.0,1.0,3.0,4.0,16.0,20.0,2.0,1.0,0.0,0.0,2.0,3.1,3.2,2.1,3.1,3.1,2.25,3.0,3.1,36.0,2.02,1.92,1.94,1.85,1.95,1.75,2.15,1.66,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,6,0.0,0,0,0,0,1.2727272727272727,0.8181818181818182,Birmingham,Aston Villa,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.0,11.0,1.2,1.8,1.0,1,8,15,-7,1,1,0.0,0.0,6.0,-7.0,13.0,27.0,25.0,2.0,-7,0,0,0.46511627906976744,0.6024096385542169,0.7258064516129032,1.2951807228915664,1.2951807228915664,1,0,3.5
2003-10-19,0.0,0.0,D,0.0,0.0,D,M Messias,13.0,19.0,6.0,7.0,8.0,6.0,11.0,6.0,1.0,2.0,0.0,0.0,1.85,3.2,3.5,2.0,3.2,3.2,2.0,3.25,3.4,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.9,1.9,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,6,0.0,0,0,0,0,1.6363636363636365,1.0,Everton,Southampton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.6,1.6,10.0,1.2,0.4,4.0,1,7,11,-4,1,1,0.0,0.0,4.0,-5.0,9.0,37.0,33.0,4.0,-4,0,0,0.5263157894736842,0.5263157894736842,0.5882352941176471,1.0,1.0,1,0,3.7
2003-10-19,1.0,2.0,A,1.0,0.0,H,A D'Urso,22.0,7.0,15.0,4.0,5.0,1.0,12.0,19.0,3.0,3.0,0.0,0.0,2.4,3.2,2.4,2.62,3.1,2.37,2.6,3.2,2.5,36.0,2.02,1.92,1.94,1.85,1.79,1.9,1.9,1.9,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,6,3.0,1,1,0,1,1.75,1.0,Leicester,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.4,1.8,4.0,0.6,2.0,2.0,0,23,14,9,0,3,-1.0,1.0,1.0,-7.0,8.0,19.0,20.0,-1.0,9,0,0,0.5263157894736842,0.5263157894736842,1.04,1.0,1.0,1,0,3.1
2003-10-20,0.0,1.0,A,0.0,1.0,A,G Barber,15.0,10.0,6.0,5.0,5.0,3.0,17.0,12.0,3.0,0.0,0.0,0.0,1.85,3.2,3.5,1.8,3.25,3.8,1.9,3.25,3.75,36.0,2.02,1.92,1.94,1.85,1.75,1.95,1.85,1.95,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,0,1.0,0,0,0,0,1.391304347826087,1.1304347826086956,Blackburn,Charlton,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,2.2,2.0,1.2,1.6,4.0,1,9,15,-6,0,3,-1.0,1.0,-5.0,-4.0,-1.0,27.0,17.0,10.0,-6,0,0,0.5405405405405405,0.5128205128205129,0.5066666666666666,0.9487179487179488,0.9487179487179488,0,0,2.9
2003-10-21,2.0,3.0,A,2.0,1.0,H,B Knight,4.0,11.0,4.0,7.0,4.0,8.0,14.0,16.0,2.0,2.0,0.0,0.0,2.4,3.2,2.4,2.62,3.2,2.3,2.5,3.2,2.6,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.9,1.9,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,1,5.0,1,1,1,1,1.434782608695652,1.4545454545454546,Fulham,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2,0.8,11.0,1.0,1.2,8.0,1,13,4,9,0,3,-1.0,1.0,5.0,1.0,4.0,36.0,28.0,8.0,9,0,0,0.5263157894736842,0.5263157894736842,0.9615384615384615,1.0,1.0,0,0,3.75
2003-10-25,0.0,1.0,A,0.0,1.0,A,C Foy,16.0,7.0,7.0,3.0,7.0,3.0,14.0,16.0,1.0,2.0,0.0,0.0,2.2,3.0,2.9,2.37,3.1,2.62,2.4,3.2,2.7,36.0,2.02,1.92,1.94,1.85,1.95,1.75,2.1,1.7,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,1.0,0,0,0,0,1.3636363636363635,0.8260869565217391,Bolton,Birmingham,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,0.4,7.0,1.2,1.0,7.0,1,16,7,9,0,3,-1.0,1.0,2.0,-1.0,3.0,52.0,15.0,37.0,9,0,0,0.47619047619047616,0.5882352941176471,0.8888888888888888,1.2352941176470589,1.2352941176470589,1,0,3.4444444444444446
2003-10-25,1.0,0.0,H,1.0,0.0,H,P Dowd,7.0,9.0,4.0,6.0,1.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,1.55,3.5,4.8,1.5,3.6,5.5,1.5,3.5,7.0,36.0,2.02,1.92,1.94,1.85,1.65,2.1,1.7,2.1,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,1.0,0,0,0,0,2.1739130434782608,1.173913043478261,Chelsea,Man City,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4,0.6,11.0,1.4,1.2,10.0,1,3,8,-5,3,0,1.0,-1.0,4.0,4.0,0.0,27.0,27.0,0.0,-5,0,0,0.5882352941176471,0.47619047619047616,0.21428571428571427,0.8095238095238094,0.8095238095238094,1,0,4.2
2003-10-25,0.0,0.0,D,0.0,0.0,D,A D'Urso,16.0,8.0,6.0,2.0,9.0,3.0,11.0,12.0,0.0,1.0,0.0,0.0,2.0,3.1,3.2,1.9,3.1,3.6,2.0,3.25,3.4,36.0,2.02,1.92,1.94,1.85,1.85,1.85,2.0,1.8,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,0.0,0,0,0,0,1.3478260869565217,1.0,Aston Villa,Everton,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,1.6,11.0,1.2,1.8,1.0,1,15,7,8,1,1,0.0,0.0,4.0,-7.0,11.0,35.0,28.0,7.0,8,0,0,0.5,0.5555555555555556,0.5882352941176471,1.1111111111111112,1.1111111111111112,1,0,3.4
2003-10-25,3.0,1.0,H,1.0,1.0,D,J Winter,20.0,7.0,9.0,5.0,9.0,3.0,11.0,13.0,0.0,2.0,0.0,0.0,1.55,3.5,4.8,1.5,3.4,6.0,1.5,3.5,7.0,36.0,2.02,1.92,1.94,1.85,1.79,1.9,1.8,2.0,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,4.0,1,1,1,0,1.4782608695652173,1.608695652173913,Liverpool,Leeds,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2,1.4,4.0,1.0,2.6,6.0,1,5,17,-12,3,0,2.0,-2.0,-2.0,-7.0,5.0,38.0,16.0,22.0,-12,0,0,0.5555555555555556,0.5,0.21428571428571427,0.9,0.9,1,0,1.6
2003-10-25,4.0,3.0,H,0.0,3.0,A,P Walton,12.0,7.0,8.0,5.0,2.0,6.0,6.0,13.0,0.0,2.0,0.0,0.0,1.9,3.2,3.4,2.1,3.2,3.0,2.1,3.25,3.2,36.0,2.02,1.92,1.94,1.85,2.0,1.71,2.0,1.8,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,7.0,1,1,1,1,0.25,0.75,Wolves,Leicester,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4,1.6,4.0,1.4,2.2,0.0,0,22,23,-1,3,0,1.0,-1.0,-4.0,-5.0,1.0,10.0,11.0,-1.0,-1,0,0,0.5,0.5555555555555556,0.65625,1.1111111111111112,1.1111111111111112,1,0,0.0
2003-10-25,1.0,3.0,A,1.0,1.0,D,M Riley,17.0,12.0,9.0,7.0,10.0,2.0,10.0,14.0,4.0,2.0,0.0,0.0,1.25,4.5,9.0,1.16,5.5,12.0,1.25,5.0,10.0,36.0,2.02,1.92,1.94,1.85,1.65,2.1,1.75,2.05,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,4.0,1,1,0,1,2.227272727272727,1.0,Man United,Fulham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,0.4,13.0,1.6,0.8,8.0,1,1,13,-12,0,3,-2.0,2.0,11.0,3.0,8.0,40.0,33.0,7.0,-12,0,0,0.5714285714285714,0.48780487804878053,0.125,0.853658536585366,0.853658536585366,1,0,3.5
2003-10-25,3.0,0.0,H,2.0,0.0,H,P Durkin,10.0,9.0,8.0,4.0,6.0,6.0,12.0,14.0,0.0,1.0,0.0,0.0,1.55,3.5,4.8,1.57,3.5,5.0,1.53,3.6,6.0,36.0,2.02,1.92,1.94,1.85,1.79,1.9,1.85,1.95,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,3.0,1,0,1,0,1.6521739130434783,0.5,Newcastle,Portsmouth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.0,7.0,0.6,1.4,2.0,0,4,22,-18,3,0,3.0,-3.0,0.0,-2.0,2.0,40.0,9.0,31.0,-18,0,0,0.5405405405405405,0.5128205128205129,0.255,0.9487179487179488,0.9487179487179488,1,0,3.3
2003-10-25,2.0,0.0,H,0.0,0.0,D,S Bennett,22.0,6.0,15.0,3.0,5.0,3.0,17.0,14.0,0.0,1.0,0.0,1.0,1.9,3.2,3.4,2.0,3.2,3.2,2.0,3.25,3.4,36.0,2.02,1.92,1.94,1.85,1.95,1.75,1.95,1.85,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,5,2.0,0,0,1,0,1.2727272727272727,1.4090909090909092,Southampton,Blackburn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,0.6,10.0,1.2,2.0,8.0,0,12,9,3,3,0,2.0,-2.0,3.0,1.0,2.0,35.0,33.0,2.0,3,0,0,0.5128205128205129,0.5405405405405405,0.5882352941176471,1.054054054054054,1.054054054054054,1,0,4.6
2003-10-26,1.0,1.0,D,1.0,1.0,D,S Dunn,6.0,11.0,4.0,6.0,7.0,5.0,15.0,13.0,1.0,1.0,0.0,0.0,4.4,3.3,1.65,5.5,3.4,1.53,5.0,3.6,1.61,36.0,2.02,1.92,1.94,1.85,1.65,2.1,1.8,2.0,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,6,2.0,0,1,0,0,1.4090909090909092,1.9090909090909092,Charlton,Arsenal,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.4,7.0,1.6,1.0,11.0,0,13,2,11,1,1,0.0,0.0,-3.0,6.0,-9.0,27.0,31.0,-4.0,11,0,0,0.5555555555555556,0.5,3.105590062111801,0.9,0.9,1,0,2.8
2003-10-26,0.0,0.0,D,0.0,0.0,D,M Dean,12.0,16.0,8.0,10.0,8.0,5.0,14.0,10.0,3.0,2.0,0.0,0.0,1.9,3.2,3.4,1.8,3.3,3.75,1.83,3.25,4.0,36.0,2.02,1.92,1.94,1.85,1.85,1.85,1.9,1.9,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2003-04,2003,10,6,0.0,0,0,0,0,1.6363636363636365,0.6666666666666666,Tottenham,Middlesbrough,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,2.0,6.0,1.0,1.4,4.0,0,13,15,-2,1,1,0.0,0.0,-3.0,-5.0,2.0,26.0,27.0,-1.0,-2,0,0,0.5263157894736842,0.5263157894736842,0.4575,1.0,1.0,1,0,3.8
